高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/SysFileServiceImpl.java,335,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/FileUtils.java,534,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-app-with-ops/src/main/java/com/kingsware/kdev/uniops/init/DdScriptInitialize.java,32,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/mixins/bizNavbarMinxins.js,120,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/bizv3/components/mobile/MbNavbar.vue,213,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/friendlyRound/components/mobile/MbNavbar.vue,218,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/devv4/components/Navbar.vue,422,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/flowCard/components/mobile/MbNavbar.vue,218,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-dev-cli-api/k-dev-app-with-ops/src/main/resources/template/sso.html,68,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/default/components/mobile/MbNavbar.vue,112,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/themeColor/components/mobile/MbNavbar.vue,218,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/devv3/components/Navbar.vue,309,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/layout/components/Navbar.vue,83,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/biz/components/Navbar.vue,136,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/dev/components/Navbar.vue,219,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,基于DOM的XSS,k-cgm/k-cli-ui/src/components/layout/theme/simpleFlat/components/mobile/MbNavbar.vue,218,已修复（2026-05-21）,仅JAVA精简检测规则命中
中危,文件上传,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/web/SysFileController.java,109,已加固（2026-05-22）,仅JAVA精简检测规则命中
中危,文件上传,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/web/SysFileController.java,129,已加固（2026-05-22）,仅JAVA精简检测规则命中
中危,文件上传,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/web/SysFileController.java,150,已加固（2026-05-22）,仅JAVA精简检测规则命中
中危,存储型XSS,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/DevPageServiceImpl.java,214,待复核（2026-05-22，代码位置变更）,仅JAVA精简检测规则命中
中危,存储型XSS,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/HttpUtil.java,696,已修复（2026-05-21）,仅JAVA精简检测规则命中
